GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
3/26/07,20601051,Jazz,Wizards,2006,103,0.43,0.733,0.182,22,50,97,0.397,0.733,0.333,17,40,1
3/26/07,20601052,Suns,Grizzlies,2006,105,0.548,0.875,0.5,27,37,87,0.442,0.714,0.167,14,35,1
3/26/07,20601053,Warriors,Spurs,2006,89,0.371,0.72,0.227,19,33,126,0.597,0.857,0.588,33,46,0
3/25/07,20601036,Hawks,Mavericks,2006,97,0.412,0.816,0.333,15,38,104,0.529,0.833,0.538,23,39,0
3/25/07,20601037,Pacers,Bulls,2006,90,0.421,0.774,0.154,17,45,92,0.4,1,0.417,21,45,0
3/25/07,20601038,Bucks,Pistons,2006,95,0.439,0.923,0.478,24,33,121,0.57,0.792,0.4,24,46,0
3/25/07,20601040,Timberwolves,Trail Blazers,2006,94,0.551,0.8,0.286,25,32,93,0.481,0.778,0.357,18,40,1
3/25/07,20601041,Kings,Suns,2006,107,0.521,0.733,0.5,19,38,100,0.461,0.846,0.304,23,39,1
3/25/07,20601039,Pelicans,Rockets,2006,106,0.494,0.889,0.462,14,43,94,0.435,0.769,0.357,18,35,1
3/25/07,20601042,Cavaliers,Nuggets,2006,93,0.451,0.8,0.15,24,39,105,0.597,0.56,0.357,29,37,0
3/25/07,20601043,Thunder,Spurs,2006,79,0.366,0.8,0.25,10,37,120,0.532,0.846,0.516,26,38,0
3/25/07,20601044,Lakers,Warriors,2006,115,0.476,0.684,0.375,24,63,113,0.433,0.75,0.314,30,33,1
3/24/07,20601032,Hornets,Nets,2006,107,0.519,0.808,0.462,27,28,113,0.533,0.758,0.32,35,35,0
3/24/07,20601033,Heat,76ers,2006,85,0.429,0.565,0.222,19,42,93,0.463,0.735,0.353,18,38,0
3/24/07,20601034,Jazz,Grizzlies,2006,118,0.5,0.813,0.182,38,46,108,0.527,0.643,0.273,19,38,1
3/24/07,20601035,Clippers,Wizards,2006,111,0.481,0.816,0.4,25,47,105,0.422,0.774,0.217,24,44,1
3/23/07,20601020,Raptors,Nuggets,2006,121,0.57,0.917,0.522,31,44,94,0.379,0.741,0.4,18,44,1
3/23/07,20601021,76ers,Hornets,2006,106,0.551,0.8,0.4,27,43,97,0.443,0.733,0.263,25,28,1
3/23/07,20601022,Magic,Nets,2006,90,0.423,0.733,0.25,13,54,82,0.345,0.64,0.348,21,37,1
3/23/07,20601023,Pacers,Heat,2006,95,0.515,0.762,0.429,26,46,70,0.325,0.609,0.16,14,38,1
3/23/07,20601024,Celtics,Mavericks,2006,95,0.364,0.825,0.5,16,34,109,0.564,0.824,0.538,28,41,0
3/23/07,20601025,Hawks,Trail Blazers,2006,100,0.419,0.947,0.5,27,43,102,0.407,0.75,0.286,20,53,0
3/23/07,20601026,Cavaliers,Knicks,2006,90,0.459,0.619,0.529,22,40,68,0.409,0.5,0.143,13,39,1
3/23/07,20601027,Pelicans,Lakers,2006,105,0.413,0.759,0.368,22,51,111,0.5,0.905,0.273,22,41,0
3/23/07,20601028,Spurs,Pistons,2006,90,0.451,0.621,0.5,15,46,89,0.45,0.833,0.154,15,40,1
3/23/07,20601029,Clippers,Jazz,2006,104,0.506,0.815,0.4,32,45,72,0.397,0.459,0.143,19,34,1
3/23/07,20601030,Warriors,Wizards,2006,135,0.583,0.794,0.4,34,36,128,0.533,0.679,0.382,36,44,1
3/23/07,20601031,Thunder,Timberwolves,2006,85,0.364,0.733,0.333,18,43,82,0.459,0.647,0.231,25,50,1
3/22/07,20601015,Knicks,Trail Blazers,2006,86,0.405,0.714,0.444,17,41,92,0.458,0.677,0.357,17,37,0
3/22/07,20601016,Grizzlies,Lakers,2006,119,0.55,0.821,0.364,22,41,121,0.532,0.75,0.368,29,34,0
3/22/07,20601017,Bulls,Nuggets,2006,109,0.465,0.615,0.5,26,45,108,0.554,0.875,0.385,27,38,1
3/22/07,20601018,Rockets,Pistons,2006,91,0.467,0.696,0.385,21,43,85,0.404,0.769,0.176,18,44,1
3/22/07,20601019,Suns,Kings,2006,118,0.522,0.679,0.227,27,58,100,0.389,0.759,0.421,9,33,1
3/21/07,20601007,Raptors,Magic,2006,92,0.423,0.763,0.25,21,55,85,0.373,0.649,0.5,16,38,1
3/21/07,20601008,Hawks,Heat,2006,83,0.402,0.625,0.2,25,45,91,0.5,0.667,0.278,25,40,0
3/21/07,20601009,Celtics,Hornets,2006,84,0.395,0.815,0.182,20,51,92,0.443,0.789,0.333,22,36,0
3/21/07,20601010,Cavaliers,Mavericks,2006,90,0.4,0.724,0.357,18,39,98,0.474,1,0.368,25,39,0
3/21/07,20601011,Bucks,Clippers,2006,103,0.473,0.879,0.4,19,40,104,0.506,0.808,0.6,21,33,0
3/21/07,20601012,Spurs,Pacers,2006,90,0.486,0.76,0.2,25,41,72,0.354,0.762,0,10,41,1
3/21/07,20601013,Kings,Timberwolves,2006,89,0.413,0.739,0.273,18,42,95,0.474,0.741,0.25,17,47,0
3/21/07,20601014,Thunder,Wizards,2006,106,0.407,0.774,0.348,18,55,108,0.443,0.704,0.355,21,35,0
3/20/07,20600997,Nets,Nuggets,2006,90,0.4,0.864,0.158,25,40,94,0.4,0.781,0.294,22,48,0
3/20/07,20600998,Hornets,Cavaliers,2006,108,0.446,0.806,0.563,20,46,100,0.419,0.731,0.15,23,43,1
3/20/07,20600999,Knicks,Mavericks,2006,77,0.359,0.5,0.4,16,40,92,0.531,0.778,0.3,16,40,0
3/20/07,20601000,Pistons,76ers,2006,96,0.506,0.824,0.444,24,37,75,0.377,0.941,0.091,10,40,1
3/20/07,20601001,Grizzlies,Pelicans,2006,103,0.513,0.895,0.3,17,30,114,0.6,0.885,0.5,23,30,0
3/20/07,20601002,Bulls,Clippers,2006,89,0.42,0.769,0.167,21,39,103,0.508,0.85,0.714,17,37,0
3/20/07,20601003,Jazz,Warriors,2006,104,0.527,0.8,0.333,32,44,100,0.45,0.824,0.5,21,30,1
3/20/07,20601004,Rockets,Pacers,2006,86,0.392,0.905,0.238,23,53,76,0.381,0.611,0.1,17,41,1
3/20/07,20601005,Suns,Timberwolves,2006,108,0.484,0.5,0.421,30,42,90,0.395,0.857,0.308,20,46,1
3/20/07,20601006,Trail Blazers,Wizards,2006,100,0.442,0.8,0.235,23,45,98,0.402,0.774,0.308,23,42,1
3/19/07,20600995,Hawks,Kings,2006,99,0.483,0.733,0.2,32,45,76,0.378,0.68,0.15,12,39,1
3/19/07,20600996,Pelicans,Celtics,2006,106,0.526,0.667,0.588,19,37,88,0.439,0.727,0.533,16,39,1
3/18/07,20600988,Knicks,Raptors,2006,92,0.47,0.476,0.267,25,44,74,0.342,0.87,0.095,10,48,1
3/18/07,20600989,Pistons,Mavericks,2006,88,0.462,0.619,0.231,19,31,92,0.492,0.828,0.364,13,39,0
3/18/07,20600990,Nets,Clippers,2006,101,0.429,0.692,0.421,23,43,95,0.442,0.826,0.471,23,46,1
3/18/07,20600991,Heat,Magic,2006,83,0.408,0.7,0.182,17,34,97,0.5,0.773,0.4,16,44,0
3/18/07,20600992,76ers,Rockets,2006,74,0.338,0.889,0.4,10,36,124,0.533,0.938,0.44,29,54,0
3/18/07,20600994,Lakers,Timberwolves,2006,109,0.525,0.75,0.37,36,43,102,0.451,0.677,0.412,25,42,1
3/18/07,20600993,Trail Blazers,Thunder,2006,77,0.405,0.8,0.278,22,43,95,0.425,0.813,0.318,24,43,0
3/17/07,20600979,Wizards,Pelicans,2006,125,0.584,0.667,0.409,24,43,103,0.488,0.909,0.263,23,32,1
3/17/07,20600980,Magic,Kings,2006,83,0.419,0.8,0.2,20,41,95,0.338,0.875,0.238,15,36,0
3/17/07,20600981,Pacers,Hawks,2006,113,0.532,0.92,0.444,27,34,90,0.449,0.704,0.1,18,42,1
3/17/07,20600982,Cavaliers,Jazz,2006,82,0.375,0.5,0.176,22,61,73,0.349,0.765,0.143,18,41,1
3/17/07,20600983,Grizzlies,Bulls,2006,104,0.438,0.811,0.5,22,50,103,0.42,0.8,0.429,17,41,1
3/17/07,20600984,Spurs,Celtics,2006,85,0.373,0.824,0.059,20,39,91,0.442,0.76,0.267,15,46,0
3/17/07,20600985,Bucks,Hornets,2006,97,0.432,0.75,0.353,22,42,91,0.456,0.667,0.333,22,38,1
3/17/07,20600986,Nuggets,Suns,2006,131,0.573,0.774,0.357,35,47,107,0.444,0.818,0.333,26,38,1
3/17/07,20600987,Thunder,Warriors,2006,98,0.413,0.735,0.304,19,46,99,0.442,0.824,0.375,21,44,0
3/16/07,20600970,Raptors,Rockets,2006,100,0.481,0.727,0.222,19,33,114,0.495,0.737,0.37,28,47,0
3/16/07,20600971,76ers,Jazz,2006,89,0.444,0.773,0,17,43,88,0.481,0.643,0.357,30,38,1
3/16/07,20600972,Hornets,Clippers,2006,93,0.41,0.828,0.263,21,39,102,0.5,0.842,0.4,27,42,0
3/16/07,20600973,Knicks,Pelicans,2006,90,0.48,1,0.231,23,32,92,0.425,0.778,0.563,16,43,0
3/16/07,20600974,Heat,Kings,2006,103,0.545,0.581,0.619,19,37,97,0.459,0.679,0.417,17,35,1
3/16/07,20600975,Mavericks,Celtics,2006,106,0.507,0.909,0.2,17,39,101,0.462,0.864,0.5,28,36,1
3/16/07,20600976,Suns,Pistons,2006,83,0.507,0.867,0.133,17,28,105,0.536,0.467,0.571,19,37,0
3/16/07,20600977,Lakers,Trail Blazers,2006,116,0.512,0.75,0.5,20,45,111,0.454,0.867,0.526,25,46,1
3/16/07,20600978,Warriors,Timberwolves,2006,106,0.488,0.944,0.407,27,38,86,0.356,0.816,0.158,19,46,1
3/15/07,20600967,Nets,Heat,2006,86,0.388,0.632,0.4,25,43,93,0.447,0.621,0.304,28,48,0
3/15/07,20600968,Bucks,Spurs,2006,101,0.534,0.833,0.444,25,46,90,0.431,0.643,0.385,21,26,1
3/15/07,20600969,Nuggets,Lakers,2006,113,0.539,0.75,0.667,28,41,86,0.41,0.652,0.136,24,36,1
3/14/07,20600957,Raptors,Knicks,2006,104,0.507,0.88,0.6,24,36,94,0.472,0.708,0.409,21,36,1
3/14/07,20600958,76ers,Bulls,2006,87,0.5,0.882,0.25,24,30,88,0.432,0.4,0.316,27,45,0
3/14/07,20600959,Hornets,Kings,2006,111,0.467,0.813,0.6,26,42,108,0.521,0.711,0.438,25,36,1
3/14/07,20600960,Magic,Jazz,2006,101,0.557,0.793,0,18,38,90,0.442,0.842,0.5,20,33,1
3/14/07,20600961,Pacers,Wizards,2006,96,0.473,0.733,0.25,20,39,112,0.506,0.75,0.4,19,44,0
3/14/07,20600962,Celtics,Hawks,2006,109,0.506,0.75,0.4,27,44,88,0.381,0.818,0.5,14,34,1
3/14/07,20600963,Grizzlies,Cavaliers,2006,96,0.463,0.571,0.222,17,40,118,0.541,0.72,0.4,24,45,0
3/14/07,20600964,Rockets,Clippers,2006,109,0.506,0.815,0.391,25,34,105,0.469,0.96,0.385,24,38,1
3/14/07,20600965,Mavericks,Suns,2006,127,0.452,0.742,0.556,18,55,129,0.557,0.8,0.412,26,38,0
3/14/07,20600966,Trail Blazers,Pistons,2006,75,0.394,0.824,0.357,17,37,87,0.514,0.6,0.182,24,35,0
3/13/07,20600948,Hawks,76ers,2006,104,0.494,0.778,0.3,23,47,92,0.43,0.875,0.375,16,33,1
3/13/07,20600949,Cavaliers,Kings,2006,124,0.541,0.905,0.565,35,51,100,0.424,0.688,0.375,18,33,1
3/13/07,20600950,Heat,Jazz,2006,88,0.434,0.579,0.263,13,46,86,0.406,0.667,0.375,20,38,1
3/13/07,20600951,Pelicans,Nets,2006,108,0.465,0.704,0.563,23,42,112,0.583,0.586,0.55,29,36,0
3/13/07,20600952,Spurs,Clippers,2006,93,0.473,0.783,0.385,17,39,84,0.494,0.429,0.273,22,35,1
3/13/07,20600953,Timberwolves,Pacers,2006,86,0.38,0.84,0.385,19,38,81,0.405,0.684,0.381,17,47,1
3/13/07,20600954,Bulls,Celtics,2006,95,0.462,0.579,0.5,23,46,87,0.479,0.524,0.3,20,32,1
3/13/07,20600955,Nuggets,Trail Blazers,2006,107,0.452,0.829,0.25,21,46,99,0.426,0.714,0.4,23,50,1
3/13/07,20600956,Thunder,Pistons,2006,97,0.474,0.933,0.5,21,38,101,0.514,0.821,0.308,21,30,0
3/12/07,20600943,Hornets,Magic,2006,119,0.56,0.84,0.636,39,27,108,0.494,0.658,0.385,21,40,1
3/12/07,20600944,Bucks,Raptors,2006,93,0.5,0.786,0.091,20,34,108,0.494,0.8,0.364,22,39,0
3/12/07,20600945,Grizzlies,Nets,2006,102,0.475,0.828,0.182,16,39,113,0.488,0.71,0.368,23,44,0
3/12/07,20600946,Suns,Rockets,2006,103,0.5,0.727,0.6,18,50,82,0.386,0.722,0.263,13,36,1
3/12/07,20600947,Warriors,Mavericks,2006,117,0.571,0.7,0.381,31,28,100,0.423,0.771,0.35,21,50,1
3/11/07,20600934,Raptors,Thunder,2006,120,0.557,0.75,0.364,29,34,119,0.474,0.731,0.348,18,52,1
3/11/07,20600935,Clippers,Pistons,2006,80,0.463,0.765,0.357,26,32,98,0.542,0.682,0.455,28,36,0
3/11/07,20600938,Kings,Nuggets,2006,101,0.434,0.759,0.28,20,36,113,0.489,0.864,0.4,25,49,0
3/11/07,20600936,Celtics,Bulls,2006,78,0.387,0.696,0.286,17,39,94,0.514,0.5,0.583,25,43,0
3/11/07,20600939,Heat,Wizards,2006,106,0.473,0.4,0.345,25,42,104,0.438,0.854,0.357,10,48,1
3/11/07,20600940,Cavaliers,Pacers,2006,99,0.487,0.692,0.333,22,38,88,0.4,0.889,0,18,41,1
3/11/07,20600937,Rockets,Magic,2006,103,0.529,0.8,0.389,30,38,92,0.452,0.6,0.4,23,36,1
3/11/07,20600941,Lakers,Mavericks,2006,72,0.368,0.606,0.125,13,33,108,0.481,0.857,0.5,18,46,0
3/11/07,20600942,Trail Blazers,Warriors,2006,106,0.488,0.706,0.435,22,49,87,0.373,0.818,0.28,17,43,1
3/10/07,20600927,Wizards,Knicks,2006,89,0.403,0.839,0.313,16,35,90,0.413,0.571,0.4,19,44,0
3/10/07,20600928,Hornets,Grizzlies,2006,107,0.435,0.675,0.3,23,35,115,0.556,0.795,0.308,20,44,0
3/10/07,20600929,Hawks,Timberwolves,2006,99,0.48,0.955,0.462,23,36,93,0.5,0.789,0.5,23,31,1
3/10/07,20600930,Pacers,76ers,2006,96,0.513,0.769,0.4,22,31,100,0.493,0.848,0.5,19,28,0
3/10/07,20600931,Spurs,Nets,2006,93,0.466,0.6,0.438,22,44,77,0.42,0.538,0.154,18,42,1
3/10/07,20600932,Bucks,Cavaliers,2006,92,0.47,0.667,0.353,21,34,94,0.486,0.867,0.524,22,39,0
3/10/07,20600933,Jazz,Pelicans,2006,96,0.444,0.75,0.4,22,44,86,0.452,0.737,0.316,24,32,1
3/9/07,20600919,76ers,Lakers,2006,108,0.474,0.784,0.7,20,43,92,0.443,0.786,0.458,20,38,1
3/9/07,20600920,Celtics,Thunder,2006,118,0.592,0.724,0.333,25,37,103,0.482,0.789,0.381,16,37,1
3/9/07,20600921,Hawks,Grizzlies,2006,106,0.476,0.767,0.333,20,39,105,0.5,0.778,0.357,22,45,1
3/9/07,20600922,Heat,Timberwolves,2006,105,0.583,0.6,0.316,16,40,91,0.468,0.842,0.25,17,28,1
3/9/07,20600923,Rockets,Nets,2006,112,0.462,0.732,0.37,21,47,91,0.39,0.769,0.292,20,38,1
3/9/07,20600924,Nuggets,Pistons,2006,82,0.377,0.667,0.316,18,44,95,0.427,0.792,0.353,26,43,0
3/9/07,20600925,Suns,Pelicans,2006,104,0.465,0.667,0.4,25,42,103,0.482,0.923,0.36,20,45,1
3/9/07,20600926,Warriors,Clippers,2006,99,0.451,0.769,0.313,17,48,89,0.408,0.862,0.375,21,35,1
3/8/07,20600917,Magic,Bulls,2006,76,0.394,0.5,0.222,12,31,100,0.466,0.758,0.583,21,48,0
3/8/07,20600918,Kings,Spurs,2006,93,0.48,0.75,0.3,16,45,100,0.432,0.667,0.4,22,38,0
3/7/07,20600907,Raptors,Grizzlies,2006,94,0.5,0.867,0.333,22,37,87,0.443,0.667,0.25,16,40,1
3/7/07,20600908,76ers,Thunder,2006,92,0.494,0.571,0.222,16,49,89,0.38,0.875,0.217,18,43,1
3/7/07,20600909,Hawks,Wizards,2006,100,0.449,0.857,0.2,15,42,97,0.435,0.95,0.211,15,39,1
3/7/07,20600910,Celtics,Rockets,2006,80,0.359,0.719,0.111,17,39,111,0.513,0.667,0.536,31,43,0
3/7/07,20600911,Heat,Bulls,2006,103,0.551,0.538,0.435,29,36,70,0.351,0.722,0.385,10,43,1
3/7/07,20600912,Pistons,Cavaliers,2006,97,0.435,0.795,0.154,21,38,101,0.462,0.542,0.154,20,48,0
3/7/07,20600913,Bucks,Lakers,2006,110,0.595,0.75,0.476,30,34,90,0.471,0.8,0.25,20,29,1
3/7/07,20600914,Jazz,Pacers,2006,94,0.41,0.829,0.111,24,47,72,0.377,0.714,0.357,16,35,1
3/7/07,20600915,Suns,Hornets,2006,115,0.476,0.889,0.5,26,40,106,0.442,0.762,0.375,23,53,1
3/7/07,20600916,Warriors,Nuggets,2006,110,0.441,0.857,0.471,31,50,96,0.384,0.759,0.348,17,49,1
3/6/07,20600900,Wizards,Raptors,2006,129,0.511,0.829,0.435,29,49,109,0.519,0.833,0.286,21,27,1
3/6/07,20600901,Knicks,Thunder,2006,99,0.471,0.632,0.458,21,37,100,0.52,0.9,0.542,26,33,0
3/6/07,20600902,Timberwolves,Lakers,2006,117,0.424,0.875,0.238,29,58,107,0.398,0.722,0.259,17,46,1
3/6/07,20600903,Mavericks,Nets,2006,102,0.488,0.938,0.412,18,42,89,0.434,0.75,0.278,20,38,1
3/6/07,20600904,Nuggets,Pelicans,2006,106,0.506,0.81,0.438,28,46,91,0.391,0.632,0.389,20,46,1
3/6/07,20600905,Kings,Pacers,2006,102,0.48,0.8,0.353,21,37,98,0.488,0.714,0.063,20,38,1
3/6/07,20600906,Trail Blazers,Spurs,2006,94,0.5,0.5,0.364,24,41,99,0.487,0.875,0.429,22,34,0
3/5/07,20600894,Magic,Bucks,2006,99,0.5,0.941,0.333,23,41,81,0.395,0.85,0.235,11,33,1
3/5/07,20600895,Cavaliers,Rockets,2006,91,0.444,0.611,0.471,20,47,85,0.36,0.632,0.36,18,58,1
3/5/07,20600896,Heat,Hawks,2006,88,0.433,0.595,0.421,20,40,81,0.408,0.682,0.308,13,40,1
3/5/07,20600897,Pistons,Warriors,2006,93,0.432,0.68,0.429,20,34,111,0.545,0.85,0.417,24,45,0
3/5/07,20600898,Jazz,Hornets,2006,120,0.562,0.787,0.2,29,48,95,0.466,0.759,0.294,16,21,1
3/5/07,20600899,Clippers,Spurs,2006,74,0.375,0.765,0.111,19,34,88,0.476,0.815,0.353,24,43,0
3/4/07,20600887,Celtics,Timberwolves,2006,124,0.455,0.804,0.412,27,57,117,0.5,0.87,0.429,32,27,1
3/4/07,20600888,Wizards,Warriors,2006,107,0.435,0.794,0.353,18,44,106,0.442,0.8,0.357,22,52,1
3/4/07,20600889,Bucks,Bulls,2006,121,0.489,0.72,0.423,26,44,126,0.534,0.75,0.44,30,36,0
3/4/07,20600890,Suns,Lakers,2006,99,0.467,0.815,0.368,17,37,94,0.422,0.75,0.375,11,43,1
3/4/07,20600892,76ers,Nets,2006,99,0.494,0.684,0.545,27,56,86,0.384,0.737,0.273,25,43,1
3/4/07,20600891,Pelicans,Jazz,2006,94,0.447,0.667,0.25,21,37,108,0.486,0.756,0.357,18,47,0
3/4/07,20600893,Thunder,Hornets,2006,96,0.431,0.929,0.364,19,39,89,0.438,0.84,0.25,19,39,1
3/3/07,20600879,Nets,Celtics,2006,88,0.464,0.636,0.231,20,48,96,0.343,0.75,0.125,14,53,0
3/3/07,20600880,Hawks,Knicks,2006,100,0.438,0.824,0.5,19,45,104,0.417,0.667,0.417,17,44,0
3/3/07,20600881,Cavaliers,Raptors,2006,120,0.465,0.824,0.545,25,54,97,0.387,0.7,0.286,20,45,1
3/3/07,20600882,Grizzlies,Pistons,2006,89,0.39,0.677,0.286,17,51,92,0.48,0.667,0.429,23,41,0
3/3/07,20600883,Rockets,Spurs,2006,74,0.385,0.708,0.304,17,34,97,0.522,0.864,0.429,26,36,0
3/3/07,20600884,Mavericks,Magic,2006,103,0.535,0.75,0.429,32,32,98,0.514,0.72,0.4,14,33,1
3/3/07,20600885,Trail Blazers,Kings,2006,96,0.42,0.778,0.467,18,46,104,0.464,0.955,0.25,21,38,0
3/3/07,20600886,Clippers,Pacers,2006,87,0.443,0.719,0.5,24,47,64,0.357,0.526,0.235,16,37,1
3/2/07,20600868,Raptors,Bucks,2006,81,0.368,0.682,0.323,18,47,94,0.451,0.813,0.35,18,41,0
3/2/07,20600869,76ers,Grizzlies,2006,117,0.556,0.857,0.333,24,41,112,0.473,0.8,0.25,25,37,1
3/2/07,20600870,Wizards,Hawks,2006,93,0.437,0.688,0.429,22,46,92,0.408,0.962,0.357,19,42,1
3/2/07,20600871,Knicks,Warriors,2006,106,0.507,0.667,0.526,15,45,97,0.449,0.4,0.478,19,38,1
3/2/07,20600872,Heat,Pistons,2006,85,0.459,0.591,0.167,16,41,82,0.375,0.84,0.063,16,48,1
3/2/07,20600873,Spurs,Magic,2006,98,0.456,0.889,0.455,24,43,74,0.431,0.739,0.083,10,35,1
3/2/07,20600874,Timberwolves,Jazz,2006,83,0.431,0.667,0.111,15,25,109,0.575,0.727,0.45,28,39,0
3/2/07,20600875,Bulls,Pelicans,2006,104,0.547,0.818,0.444,23,39,93,0.395,0.821,0.353,19,37,1
3/2/07,20600877,Suns,Pacers,2006,115,0.526,0.88,0.393,24,40,90,0.388,0.731,0.313,11,39,1
3/2/07,20600876,Nuggets,Rockets,2006,97,0.474,0.783,0.333,23,40,108,0.418,0.706,0.467,24,51,0
3/2/07,20600878,Lakers,Kings,2006,108,0.525,0.905,0.278,29,44,116,0.527,0.784,0.474,29,25,0
3/1/07,20600865,Mavericks,Cavaliers,2006,95,0.475,0.789,0.333,22,44,92,0.488,0.5,0.278,19,38,1
3/1/07,20600866,Trail Blazers,Hornets,2006,127,0.583,0.783,0.55,34,45,90,0.42,0.762,0.5,13,31,1
3/1/07,20600867,Thunder,Clippers,2006,77,0.386,0.778,0.222,11,41,75,0.403,0.654,0.286,23,36,1
2/28/07,20600855,76ers,Suns,2006,99,0.437,1,0.714,22,50,94,0.444,0.857,0.385,20,37,1
2/28/07,20600856,Wizards,Heat,2006,83,0.358,0.75,0.28,19,43,92,0.418,0.68,0.346,22,49,0
2/28/07,20600857,Celtics,Knicks,2006,102,0.507,0.75,0.526,28,38,94,0.493,0.577,0.5,22,35,1
2/28/07,20600858,Grizzlies,Jazz,2006,88,0.375,0.781,0.15,16,37,104,0.541,0.667,0.667,23,46,0
2/28/07,20600859,Pelicans,Hawks,2006,107,0.434,0.789,0.625,23,46,100,0.526,0.8,0.462,28,32,1
2/28/07,20600860,Bulls,Warriors,2006,113,0.494,0.794,0.476,29,45,83,0.402,0.684,0.182,15,40,1
2/28/07,20600861,Rockets,Raptors,2006,90,0.488,0.714,0.333,21,33,106,0.571,0.714,0.471,26,36,0
2/28/07,20600862,Nuggets,Magic,2006,111,0.5,0.742,0.267,28,37,101,0.488,0.737,0.6,24,44,1
2/28/07,20600863,Kings,Hornets,2006,135,0.627,0.74,0.636,24,29,120,0.518,0.828,0.364,26,29,1
2/28/07,20600864,Clippers,Thunder,2006,96,0.457,0.826,0.273,22,36,91,0.465,0.778,0.25,21,38,1
2/27/07,20600850,Cavaliers,Pelicans,2006,97,0.488,0.692,0.5,23,35,89,0.476,0.667,0.111,20,44,1
2/27/07,20600851,Pacers,Suns,2006,92,0.429,0.778,0.4,20,51,103,0.441,0.8,0.474,21,45,0
2/27/07,20600852,Nets,Wizards,2006,113,0.457,0.793,0.5,29,46,101,0.435,0.708,0.385,22,38,1
2/27/07,20600853,Bucks,Warriors,2006,122,0.538,0.688,0.481,31,48,101,0.467,0.55,0.273,27,43,1
2/27/07,20600854,Timberwolves,Mavericks,2006,65,0.296,0.8,0.357,16,39,91,0.451,0.75,0.4,18,54,0
2/26/07,20600840,76ers,Kings,2006,89,0.429,0.714,0.2,19,55,82,0.4,0.737,0.222,22,40,1
2/26/07,20600841,Knicks,Heat,2006,99,0.431,0.769,0.35,12,40,93,0.494,0.625,0.444,24,39,1
2/26/07,20600842,Grizzlies,Nuggets,2006,107,0.524,0.647,0.421,21,39,111,0.494,0.73,0.364,21,45,0
2/26/07,20600843,Spurs,Raptors,2006,107,0.532,0.727,0.389,26,45,91,0.42,0.684,0.25,20,41,1
2/26/07,20600844,Bulls,Magic,2006,87,0.395,0.8,0.389,25,31,94,0.438,0.818,0.333,22,49,0
2/26/07,20600845,Rockets,Celtics,2006,72,0.321,0.724,0.045,15,48,77,0.342,0.625,0.188,14,53,0
2/26/07,20600846,Mavericks,Hawks,2006,110,0.543,0.652,0.5,23,36,87,0.515,0.72,0.333,14,33,1
2/26/07,20600847,Jazz,Lakers,2006,94,0.407,0.692,0.429,24,42,102,0.441,0.889,0.455,16,41,0
2/26/07,20600848,Thunder,Trail Blazers,2006,97,0.457,0.722,0.455,23,48,73,0.4,0.75,0.154,24,43,1
2/26/07,20600849,Clippers,Hornets,2006,100,0.429,0.844,0.182,17,39,93,0.443,0.739,0.353,19,37,1
2/25/07,20600832,Pistons,Bulls,2006,95,0.378,0.8,0.5,20,41,93,0.48,0.667,0.385,21,45,1
2/25/07,20600834,Magic,Rockets,2006,93,0.392,0.659,0.333,15,44,97,0.433,0.735,0.519,17,38,0
2/25/07,20600835,Heat,Cavaliers,2006,86,0.43,0.5,0.167,21,50,81,0.36,0.476,0.375,17,47,1
2/25/07,20600836,Timberwolves,Wizards,2006,98,0.437,0.667,0.5,26,50,94,0.376,0.885,0.241,18,41,1
2/25/07,20600833,Hawks,Suns,2006,106,0.482,0.905,0.357,22,43,115,0.506,0.8,0.529,27,35,0
2/25/07,20600837,Nets,Knicks,2006,101,0.481,0.882,0.364,28,37,92,0.473,0.762,0.316,18,35,1
2/25/07,20600838,Warriors,Lakers,2006,85,0.43,0.429,0.105,16,44,102,0.458,0.731,0.333,24,45,0
2/25/07,20600839,Pacers,Kings,2006,93,0.382,0.769,0.278,21,49,110,0.456,0.738,0.438,25,43,0
2/24/07,20600826,Clippers,Warriors,2006,103,0.468,0.714,0.444,31,48,90,0.439,0.667,0.364,25,35,1
2/24/07,20600827,Hornets,Raptors,2006,76,0.329,0.667,0.19,17,48,93,0.449,0.87,0.375,15,50,0
2/24/07,20600828,Spurs,Thunder,2006,102,0.532,0.8,0.5,32,41,71,0.338,0.833,0.389,14,35,1
2/24/07,20600829,Bucks,76ers,2006,109,0.526,0.833,0.48,21,27,90,0.514,0.824,0.25,21,30,1
2/24/07,20600830,Mavericks,Nuggets,2006,115,0.511,0.75,0.444,22,45,95,0.44,0.788,0.3,20,38,1
2/24/07,20600831,Jazz,Celtics,2006,105,0.513,0.679,0.364,30,42,87,0.425,0.864,0.353,18,36,1
2/23/07,20600814,Raptors,Pacers,2006,110,0.562,0.75,0.65,32,48,88,0.386,0.722,0.333,21,37,1
2/23/07,20600815,Hornets,76ers,2006,102,0.512,0.542,0.389,24,40,87,0.444,0.606,0.273,17,37,1
2/23/07,20600816,Magic,Pistons,2006,89,0.468,0.778,0.375,15,37,94,0.394,0.865,0.353,15,39,0
2/23/07,20600817,Nets,Kings,2006,109,0.526,0.8,0.393,29,46,96,0.403,0.788,0.333,22,36,1
